Latitude,Longitude,Year,Month,Ocean,Sample_Method,Concentration_pieces_m3,Risk_Label
24.7292,-19.2968,2014,11,Atlantic Ocean,Grab sample,0.026,Low
33.1052,-134.4999,2018,10,Pacific Ocean,Manta net,21.788339,High
24.24,-81.83,2000,1,Atlantic Ocean,Neuston net,0.0,Low
25.27,-75.13,1993,2,Atlantic Ocean,Neuston net,0.0,Low
24.85,-75.45,1992,1,Atlantic Ocean,Neuston net,0.0,Low
23.35,-144.31,2012,5,Pacific Ocean,Neuston net,0.0,Low
28.72,-140.03,2008,7,Pacific Ocean,Neuston net,0.0,Low
20.763,-105.521,2014,10,Pacific Ocean,Grab sample,0.004,Low
25.75,-79.36,1995,3,Atlantic Ocean,Neuston net,0.0,Low
26.75,-79.78,2003,5,Atlantic Ocean,Neuston net,0.0,Low
18.5,-74.83,1996,4,Atlantic Ocean,Neuston net,0.056156,Low
13.62,-62.89,1998,12,Atlantic Ocean,Neuston net,0.0,Low
14.77,-71.25,1995,12,Atlantic Ocean,Neuston net,0.028796,Low
16.68,-62.0,1996,11,Atlantic Ocean,Neuston net,0.0,Low
14.18,-60.75,1991,10,Atlantic Ocean,Neuston net,0.0,Low
19.225,-31.6067,2014,12,Atlantic Ocean,Grab sample,0.011,Low
-24.5847,-125.7344,2011,4,Pacific Ocean,Manta net,0.018868,Low
-27.8835,-25.8982,2010,11,Atlantic Ocean,Neuston net,0.064891,Low
-4.83,-109.12,2001,12,Pacific Ocean,Neuston net,0.0,Low
5.04,-144.77,2003,2,Pacific Ocean,Neuston net,0.0,Low
19.62,-146.5,2005,7,Pacific Ocean,Neuston net,0.00216,Low
17.21,-77.51,1999,2,Atlantic Ocean,Neuston net,0.025196,Low
33.7601,-160.4152,2008,2,Pacific Ocean,Neuston net,1.090297,High
33.47,-151.63,2012,4,Pacific Ocean,Neuston net,0.0,Low
40.38,-157.49,2008,6,Pacific Ocean,Neuston net,0.44862,High
31.7495,34.5525,2015,2,Atlantic Ocean,Manta net,4.676409,High
26.8,-166.54,2002,4,Pacific Ocean,Neuston net,0.35514,High
56.01595,-4.894333,2019,11,Atlantic Ocean,Neuston net,0.0,Low
9.55,-155.93,2011,11,Pacific Ocean,Neuston net,0.0054,Low
12.95,-156.94,2006,2,Pacific Ocean,Neuston net,0.0216,Low
20.35,-154.67,2011,7,Pacific Ocean,Neuston net,0.0,Low
23.65,-149.74,2005,2,Pacific Ocean,Neuston net,0.0,Low
47.481167,-3.081333,2020,8,Atlantic Ocean,Manta net,0.003961,Low
51.807883,3.639867,2018,4,Atlantic Ocean,Manta net,0.021685,Low
60.3735,-146.2318,2015,11,Pacific Ocean,Grab sample,0.011,Low
58.323833,-6.9505,2018,1,Atlantic Ocean,Neuston net,0.0,Low
57.793333,-6.724833,2022,1,Atlantic Ocean,Neuston net,0.039852,Low
39.668,20.019,2014,10,Atlantic Ocean,Manta net,4.26,High
41.038,17.866833,2013,5,Atlantic Ocean,Neuston net,0.996134,High
43.1625,-129.18,2019,12,Pacific Ocean,Manta net,0.044416,Low
43.04,-60.92,1999,7,Atlantic Ocean,Neuston net,0.0,Low
40.30275,-130.0122,2015,9,Pacific Ocean,Manta net,0.239722,High
34.68,-66.58,1987,4,Atlantic Ocean,Neuston net,0.00864,Low
39.88,-69.7,2006,10,Atlantic Ocean,Neuston net,0.0,Low
41.03,-65.72,1992,7,Atlantic Ocean,Neuston net,0.01296,Low
25.27,-77.37,2002,4,Atlantic Ocean,Neuston net,0.015708,Low
26.37,-72.35,1995,5,Atlantic Ocean,Neuston net,0.01512,Low
26.85,-71.67,1992,4,Atlantic Ocean,Neuston net,0.043196,Low
22.39117,-20.66398,2016,11,Atlantic Ocean,Neuston net,0.004222,Low
27.1,-22.46,2014,11,Atlantic Ocean,Grab sample,0.005,Low
32.72,-144.28,2019,8,Pacific Ocean,Manta net,4.632787,High
24.53,-83.35,1993,1,Atlantic Ocean,Neuston net,0.0,Low
24.05,-81.6,2004,2,Atlantic Ocean,Neuston net,0.01296,Low
26.79615,-130.09925,2015,9,Pacific Ocean,Manta net,0.719813,High
25.35,-141.11,2009,5,Pacific Ocean,Neuston net,0.0,Low
28.72,-140.03,2008,12,Pacific Ocean,Neuston net,0.0,Low
29.467,-138.8152,2014,9,Pacific Ocean,Grab sample,0.005,Low
30.8,-79.85,1996,5,Atlantic Ocean,Neuston net,0.0,Low
27.61,-82.7832,2016,7,Atlantic Ocean,Van Dorn sampler,0.0,Low
17.54,-61.23,2007,4,Atlantic Ocean,Neuston net,0.0087,Low
14.1167,-60.9167,2014,12,Atlantic Ocean,Grab sample,0.0,Low
13.35,-59.86,2005,11,Atlantic Ocean,Neuston net,0.0043,Low
12.57,-61.64,1999,12,Atlantic Ocean,Neuston net,0.01512,Low
10.758064,-61.436573,2016,1,Atlantic Ocean,Hand picking,0.0,Low
17.4406,-38.8894,2014,11,Atlantic Ocean,Grab sample,0.01,Low
16.58,-82.21,1998,12,Atlantic Ocean,Neuston net,0.00432,Low
15.16,-72.99,2002,12,Atlantic Ocean,Neuston net,0.0,Low
17.42,-63.15,1995,12,Atlantic Ocean,Neuston net,0.0,Low
15.87,-63.85,1991,11,Atlantic Ocean,Neuston net,0.0,Low
17.35,-60.34,1996,11,Atlantic Ocean,Neuston net,0.0,Low
17.0115,-61.7824,2016,3,Atlantic Ocean,Grab sample,0.005,Low
-1.5,-89.0,2017,10,Pacific Ocean,Plankton net,0.78,High
19.62,-146.5,2005,12,Pacific Ocean,Neuston net,0.00216,Low
18.97,-143.47,2011,3,Pacific Ocean,Neuston net,0.0108,Low
17.97,-75.4,1996,2,Atlantic Ocean,Neuston net,0.043196,Low
16.58,-75.43,1992,2,Atlantic Ocean,Neuston net,0.00216,Low
16.87,-84.33,1998,4,Atlantic Ocean,Neuston net,0.0,Low
25.5686,-149.1358,2010,10,Pacific Ocean,Manta net,1.106,High
33.1,-156.49,2011,12,Pacific Ocean,Neuston net,0.0,Low
33.02,-152.9,2007,7,Pacific Ocean,Neuston net,0.0,Low
40.16,-157.42,2010,7,Pacific Ocean,Neuston net,0.0,Low
-45.15,-73.635,2016,1,Pacific Ocean,Manta net,0.004951,Low
16.13,-162.0,2005,9,Pacific Ocean,Neuston net,0.00648,Low
42.43,-70.05,1998,7,Atlantic Ocean,Neuston net,0.0,Low
48.363,-70.643,2021,9,Atlantic Ocean,Manta net,0.0,Low
42.70145,9.558117,2019,6,Atlantic Ocean,Manta net,0.335363,High
9.55,-155.93,2012,4,Pacific Ocean,Neuston net,0.0054,Low
19.2407,-155.1751,2007,11,Pacific Ocean,Neuston net,0.015673,Low
40.87,-66.34,2002,9,Atlantic Ocean,Neuston net,0.00216,Low
37.011667,-20.895667,2019,5,Atlantic Ocean,Manta net,0.209651,High
36.773149,2.820132,2018,11,Atlantic Ocean,Manta net,0.805757,High
47.8033,-122.6763,2014,11,Pacific Ocean,Grab sample,0.0,Low
42.71,-65.39,1990,8,Atlantic Ocean,Neuston net,0.0,Low
42.67,-69.68,2005,6,Atlantic Ocean,Neuston net,0.012,Low
39.02,-69.37,2000,7,Atlantic Ocean,Neuston net,0.0,Low
40.98,-70.62,1991,10,Atlantic Ocean,Neuston net,0.0,Low
42.04,-68.78,1999,7,Atlantic Ocean,Neuston net,0.0,Low
20.533562,-22.547634,2015,11,Atlantic Ocean,Intake seawater pump,1.0,High
33.666667,-141.15,2019,12,Pacific Ocean,Manta net,3.692508,High
34.1333,-137.1,2015,8,Pacific Ocean,Manta net,3.616785,High
39.3513,-76.1448,2013,10,Atlantic Ocean,Grab sample,0.002,Low
24.85,-83.55,1997,1,Atlantic Ocean,Neuston net,0.0,Low
25.35,-82.58,2000,2,Atlantic Ocean,Neuston net,0.0108,Low
24.14,-81.35,2001,3,Atlantic Ocean,Neuston net,0.003928,Low
23.84,-59.53,2006,10,Atlantic Ocean,Neuston net,0.02066,Low
25.17,-68.78,2008,4,Atlantic Ocean,Neuston net,0.0108,Low
30.86,-64.16,2000,4,Atlantic Ocean,Neuston net,0.0162,Low
27.84,-140.77,2004,9,Pacific Ocean,Neuston net,0.0024,Low
29.998968,-137.752,2015,8,Pacific Ocean,Manta net,3.457382,High
28.74,-147.03,2018,11,Pacific Ocean,Manta net,0.827634,High
29.98,-77.52,1998,4,Atlantic Ocean,Neuston net,0.051836,Low
27.48,-79.4,2007,4,Atlantic Ocean,Neuston net,0.00648,Low
17.6,-63.32,2001,11,Atlantic Ocean,Neuston net,0.0108,Low
19.97,-58.73,1993,11,Atlantic Ocean,Neuston net,0.00648,Low
15.8,-51.1,2014,12,Atlantic Ocean,Grab sample,0.011,Low
13.35,-61.38,1992,11,Atlantic Ocean,Neuston net,0.00216,Low
17.2434,-24.7659,2014,11,Atlantic Ocean,Grab sample,0.008,Low
28.51325,-132.18175,2015,9,Pacific Ocean,Manta net,0.682223,High
10.55,-64.68,1992,12,Atlantic Ocean,Neuston net,0.00648,Low
12.43,-65.48,1987,12,Atlantic Ocean,Neuston net,0.0,Low
13.18,-62.07,1991,12,Atlantic Ocean,Neuston net,0.0,Low
13.47,-63.22,1994,12,Atlantic Ocean,Neuston net,0.0,Low
15.32,-72.15,1995,12,Atlantic Ocean,Neuston net,0.0,Low
3.48,-143.62,2010,12,Pacific Ocean,Neuston net,0.0,Low
0.314,-89.9471,2015,2,Pacific Ocean,Grab sample,0.002,Low
18.45,-76.48,1993,2,Atlantic Ocean,Neuston net,0.0,Low
18.44,-75.76,2000,3,Atlantic Ocean,Neuston net,0.00864,Low
33.47,-151.63,2011,10,Pacific Ocean,Neuston net,0.00864,Low
40.38,-157.49,2009,4,Pacific Ocean,Neuston net,0.44862,High
32.823667,35.035,2014,4,Atlantic Ocean,Manta net,9.563492,High
37.471,25.159,2017,7,Atlantic Ocean,Manta net,0.159524,High
56.114833,-2.776,2018,12,Atlantic Ocean,Neuston net,0.031501,Low
73.6265,-81.3629,2015,7,Arctic Ocean,Grab sample,0.044,Low
71.8268,-93.6988,2016,9,Arctic Ocean,Grab sample,0.087,High
20.27,-156.47,2007,11,Pacific Ocean,Neuston net,0.0,Low
20.61,-155.0,2004,4,Pacific Ocean,Neuston net,0.009256,Low
20.14,-148.94,2009,3,Pacific Ocean,Neuston net,0.0,Low
46.07,-56.87,1989,8,Atlantic Ocean,Neuston net,0.00648,Low
44.05,-64.37,1992,5,Atlantic Ocean,Neuston net,0.01944,Low
42.43,-66.23,1992,5,Atlantic Ocean,Neuston net,0.0108,Low
42.4907,3.4473,2014,10,Atlantic Ocean,Manta net,1.490453,High
55.870833,-4.915833,2018,10,Atlantic Ocean,Neuston net,0.0,Low
36.6625,-6.763167,2020,7,Atlantic Ocean,Manta net,0.0,Low
36.746667,-7.086667,2017,8,Atlantic Ocean,Manta net,0.058471,Low
37.9142,23.62655,2019,3,Atlantic Ocean,Manta net,0.128726,High
42.573183,-129.924617,2019,12,Pacific Ocean,Manta net,0.50676,High
32.4,-64.42,2004,5,Atlantic Ocean,Neuston net,0.059396,Low
40.3,-69.57,1997,6,Atlantic Ocean,Neuston net,0.00216,Low
40.65,-69.15,2008,8,Atlantic Ocean,Neuston net,0.003292,Low
37.05,-63.73,2003,10,Atlantic Ocean,Neuston net,0.0216,Low
37.56,-0.861667,2015,3,Atlantic Ocean,Manta net,0.189,High
34.4425,-9.997,2014,7,Atlantic Ocean,Manta net,0.473298,High
36.9572,-121.9669,2015,1,Pacific Ocean,Grab sample,0.002,Low
37.64,-122.54,2002,8,Pacific Ocean,Neuston net,0.0,Low
32.04,-65.17,2001,7,Atlantic Ocean,Neuston net,0.0,Low
32.31,-63.39,2005,4,Atlantic Ocean,Neuston net,0.00648,Low
24.5117,-25.9383,2014,11,Atlantic Ocean,Grab sample,0.012,Low
30.1455,-15.8551,2015,9,Atlantic Ocean,Grab sample,0.0,Low
33.06,-148.13,2006,12,Pacific Ocean,Neuston net,0.0,Low
32.000367,-140.351,2015,8,Pacific Ocean,Manta net,8.765483,High
37.8664,-143.8151,2007,9,Pacific Ocean,Neuston net,3.392126,High
33.0328,-133.35875,2015,9,Pacific Ocean,Manta net,1.79035,High
28.43,-58.12,1996,10,Atlantic Ocean,Neuston net,0.289416,High
20.7,-57.72,2005,10,Atlantic Ocean,Neuston net,0.004508,Low
24.55,-74.27,1995,5,Atlantic Ocean,Neuston net,0.028076,Low
26.97,-65.18,2001,5,Atlantic Ocean,Neuston net,0.395684,High
28.72,-69.7,1995,5,Atlantic Ocean,Neuston net,0.133908,High
27.9899,-82.6316,2017,7,Atlantic Ocean,Van Dorn sampler,1000.0,High
14.93,-59.96,1998,11,Atlantic Ocean,Neuston net,0.0,Low
29.3194,-133.18895,2015,9,Pacific Ocean,Manta net,1.333847,High
26.21,-144.53,2012,10,Pacific Ocean,Neuston net,0.615428,High
23.14,-109.13,2002,12,Pacific Ocean,Neuston net,0.0,Low
16.57,-84.95,1994,4,Atlantic Ocean,Neuston net,0.0,Low
11.42,-66.5,1998,12,Atlantic Ocean,Neuston net,0.00432,Low
12.42,-61.93,1994,12,Atlantic Ocean,Neuston net,0.0,Low
13.35,-68.7,1996,12,Atlantic Ocean,Neuston net,0.0,Low
17.92,-63.97,1996,12,Atlantic Ocean,Neuston net,0.00864,Low
15.81,-61.99,2003,12,Atlantic Ocean,Neuston net,0.00576,Low
-34.1065,23.215333,2018,11,Indian Ocean,Manta net,0.025293,Low
-15.04753,2.953221,2015,11,Atlantic Ocean,Intake seawater pump,0.5,High
-24.163756,8.668449,2015,11,Atlantic Ocean,Intake seawater pump,0.0,Low
-5.81,-111.29,2001,12,Pacific Ocean,Neuston net,0.0,Low
19.03,-74.49,2002,3,Atlantic Ocean,Neuston net,0.0027,Low
31.033,-155.067,1973,2,Pacific Ocean,Neuston net,0.001,Low
33.09,-156.27,2008,12,Pacific Ocean,Neuston net,0.00266,Low
33.1,-149.63,2005,11,Pacific Ocean,Neuston net,0.00216,Low
6.67,-162.95,2002,4,Pacific Ocean,Neuston net,0.01246,Low
56.1345,-2.743167,2019,11,Atlantic Ocean,Neuston net,0.0,Low
66.331683,12.380167,2019,7,Arctic Ocean,Manta net,0.007412,Low
-19.952167,-157.687167,2016,9,Pacific Ocean,Manta net,0.013095,Low
4.21,-157.2,2012,11,Pacific Ocean,Neuston net,0.002068,Low
13.69,-156.87,2004,5,Pacific Ocean,Neuston net,0.008864,Low
16.36,-159.94,2007,3,Pacific Ocean,Neuston net,0.016196,Low
41.58,-66.7,1999,6,Atlantic Ocean,Neuston net,0.0,Low
35.677333,-27.739887,2020,11,Atlantic Ocean,Manta net,0.402588,High
42.6,-69.42,2006,7,Atlantic Ocean,Neuston net,0.009256,Low
43.3204,5.3147,2019,6,Atlantic Ocean,Manta net,0.051692,Low
33.22,-62.5,2007,10,Atlantic Ocean,Neuston net,0.024192,Low
34.65,-64.98,1987,5,Atlantic Ocean,Neuston net,0.082072,High
34.37,-63.52,1999,10,Atlantic Ocean,Neuston net,0.073436,Low
40.25,-71.18,2000,10,Atlantic Ocean,Neuston net,0.0,Low
35.9653,-139.8182,2008,2,Pacific Ocean,Neuston net,1.435495,High
20.88,-59.15,1992,10,Atlantic Ocean,Neuston net,0.040792,Low
20.27,-59.4,2005,4,Atlantic Ocean,Neuston net,0.0216,Low
21.1,-72.87,1993,2,Atlantic Ocean,Neuston net,0.0,Low
24.05,-74.05,1993,2,Atlantic Ocean,Neuston net,0.00216,Low
24.21,-69.41,1997,4,Atlantic Ocean,Neuston net,0.164148,High
30.71,-62.86,1999,4,Atlantic Ocean,Neuston net,0.035996,Low
24.35,-80.52,1998,3,Atlantic Ocean,Neuston net,0.0,Low
24.2,-81.93,2007,12,Atlantic Ocean,Neuston net,0.001056,Low
25.5,-79.43,1998,1,Atlantic Ocean,Neuston net,0.00432,Low
29.24,-59.59,2000,10,Atlantic Ocean,Neuston net,0.053384,Low
28.58,-56.68,2000,10,Atlantic Ocean,Neuston net,0.107992,High
22.48,-57.92,1994,10,Atlantic Ocean,Neuston net,0.0,Low
24.91,-82.62,2001,1,Atlantic Ocean,Neuston net,0.0,Low
27.61,-82.7832,2017,7,Atlantic Ocean,Van Dorn sampler,2000.0,High
16.675,-37.515,2014,11,Atlantic Ocean,Grab sample,0.007,Low
24.2205,-128.353,2009,6,Pacific Ocean,Neuston net,0.088651,High
20.15,-147.77,2007,3,Pacific Ocean,Neuston net,0.0,Low
25.68,-143.09,2005,6,Pacific Ocean,Neuston net,0.0,Low
26.3,-75.28,1992,2,Atlantic Ocean,Neuston net,0.030236,Low
26.2,-79.13,1994,2,Atlantic Ocean,Neuston net,0.00432,Low
12.62,-68.48,1991,12,Atlantic Ocean,Neuston net,0.0024,Low
16.68,-71.35,1989,12,Atlantic Ocean,Neuston net,0.0,Low
17.08,-73.99,1998,12,Atlantic Ocean,Neuston net,0.0,Low
17.84,-65.0,1991,11,Atlantic Ocean,Neuston net,0.0,Low
19.27,-58.58,1991,10,Atlantic Ocean,Neuston net,0.00216,Low
13.52,-61.58,2002,11,Atlantic Ocean,Neuston net,0.00648,Low
18.8,-78.45,1996,4,Atlantic Ocean,Neuston net,0.0,Low
17.94878,-76.83517,2017,11,Atlantic Ocean,Manta net,0.94,High
18.57,-75.24,2006,12,Atlantic Ocean,Neuston net,0.00216,Low
11.83,-68.03,1995,12,Atlantic Ocean,Neuston net,0.0,Low
5.28,-146.64,2011,11,Pacific Ocean,Neuston net,0.0,Low
19.96,-146.64,2010,10,Pacific Ocean,Neuston net,0.00216,Low
18.96,-78.46,2008,4,Atlantic Ocean,Neuston net,0.035996,Low
17.03,-83.95,1996,12,Atlantic Ocean,Neuston net,0.019208,Low
32.6775,34.920833,2013,7,Atlantic Ocean,Manta net,0.935516,High
58.103,-14.364667,2019,9,Atlantic Ocean,Neuston net,0.066147,Low
56.1245,-2.390667,2014,12,Atlantic Ocean,Neuston net,0.040009,Low
58.2773,8.9017,2015,8,Atlantic Ocean,Grab sample,0.001,Low
60.596667,1.341,2014,1,Atlantic Ocean,Neuston net,0.078347,Low
20.61,-155.0,2005,3,Pacific Ocean,Neuston net,0.0,Low
22.99,-148.78,2003,11,Pacific Ocean,Neuston net,0.01944,Low
34.494514,-13.102899,2015,11,Atlantic Ocean,Intake seawater pump,6.0,High
47.19,-125.22,2002,8,Pacific Ocean,Neuston net,0.00214,Low
45.5544,-123.8997,2014,12,Pacific Ocean,Grab sample,0.0,Low
42.52,-68.07,1997,10,Atlantic Ocean,Neuston net,0.00864,Low
43.3204,5.3147,2018,10,Atlantic Ocean,Manta net,0.006734,Low
40.48,-70.6,1995,6,Atlantic Ocean,Neuston net,0.036716,Low
39.71,-67.97,2004,10,Atlantic Ocean,Neuston net,0.0,Low
40.47,-67.71,2003,8,Atlantic Ocean,Neuston net,0.0,Low
41.7,-54.15,1992,7,Atlantic Ocean,Neuston net,0.043196,Low
36.88745,-7.704033,2019,8,Atlantic Ocean,Manta net,0.0,Low
32.03,-66.94,2001,4,Atlantic Ocean,Neuston net,0.00432,Low
35.71,-63.56,2003,5,Atlantic Ocean,Neuston net,0.073436,Low
37.37,-69.38,1987,5,Atlantic Ocean,Neuston net,0.0,Low
31.5187,-141.1961,2018,10,Pacific Ocean,Manta net,27.418707,High
32.998717,-139.5615,2015,8,Pacific Ocean,Manta net,0.855302,High
42.228833,-130.1415,2019,12,Pacific Ocean,Manta net,0.574342,High
34.983,-133.083,1972,4,Pacific Ocean,Neuston net,0.0,Low
23.23,-72.55,1993,5,Atlantic Ocean,Neuston net,0.039292,Low
24.08,-70.12,1990,4,Atlantic Ocean,Neuston net,0.00432,Low
24.3,-72.7,1990,4,Atlantic Ocean,Neuston net,0.01296,Low
25.96,-68.42,2005,2,Atlantic Ocean,Neuston net,0.0216,Low
30.61,-72.14,2001,4,Atlantic Ocean,Neuston net,0.00216,Low
32.37,-146.51,2008,12,Pacific Ocean,Neuston net,0.0,Low
25.67,-74.8,1995,5,Atlantic Ocean,Neuston net,0.030236,Low
24.22,-74.98,1992,4,Atlantic Ocean,Neuston net,0.0,Low
24.22,-75.82,1995,2,Atlantic Ocean,Neuston net,0.0,Low
30.2,-61.45,1996,10,Atlantic Ocean,Neuston net,0.129588,High
22.59,-60.57,2001,4,Atlantic Ocean,Neuston net,0.00648,Low
22.0667,-64.4834,2015,5,Atlantic Ocean,Grab sample,0.109,High
24.32,-84.47,1999,1,Atlantic Ocean,Neuston net,0.0,Low
25.21,-80.07,2002,3,Atlantic Ocean,Neuston net,0.0,Low
25.27,-79.38,2006,3,Atlantic Ocean,Neuston net,0.01512,Low
23.52,-141.63,2010,10,Pacific Ocean,Neuston net,0.0,Low
29.98,-140.0,2004,1,Pacific Ocean,Neuston net,0.0108,Low
16.88,-73.62,1997,12,Atlantic Ocean,Neuston net,0.0,Low
19.98,-70.37,1993,12,Atlantic Ocean,Neuston net,0.0,Low
15.66,-62.68,1999,12,Atlantic Ocean,Neuston net,0.00216,Low
16.03,-60.29,1996,11,Atlantic Ocean,Neuston net,0.00432,Low
26.8144,-130.4419,2015,9,Pacific Ocean,Manta net,0.258935,High
-26.47898,-105.36417,2015,11,Pacific Ocean,Neuston net,0.10738,High
-9.32,-140.27,2002,2,Pacific Ocean,Neuston net,0.0,Low
2.89,-137.24,2012,4,Pacific Ocean,Neuston net,0.003084,Low
0.0,-86.0,2017,10,Pacific Ocean,Plankton net,0.53,High
19.73,-146.63,2008,10,Pacific Ocean,Neuston net,0.0,Low
18.9,-77.17,2003,3,Atlantic Ocean,Neuston net,0.0,Low
24.08,-156.87,2003,7,Pacific Ocean,Neuston net,0.036716,Low
30.8125,-158.6852,2009,9,Pacific Ocean,Neuston net,1.07848,High
33.26,-156.98,2009,8,Pacific Ocean,Neuston net,0.0,Low
33.56,-152.27,2009,8,Pacific Ocean,Neuston net,0.0,Low
57.129167,-1.9935,2017,1,Atlantic Ocean,Neuston net,0.008584,Low
57.2265,-1.912167,2020,1,Atlantic Ocean,Neuston net,0.043062,Low
55.840667,-5.7935,2016,1,Atlantic Ocean,Neuston net,0.134295,High
7.66,-160.37,2003,5,Pacific Ocean,Neuston net,0.0,Low
19.3824,-155.9908,2016,4,Pacific Ocean,Grab sample,0.0,Low
20.27,-156.47,2005,12,Pacific Ocean,Neuston net,0.0,Low
43.15,-61.32,1994,7,Atlantic Ocean,Neuston net,0.0216,Low
44.05,-61.03,1992,8,Atlantic Ocean,Neuston net,0.02376,Low
48.113667,-4.628667,2020,7,Atlantic Ocean,Manta net,0.089249,High
43.4316,7.8389,2013,7,Atlantic Ocean,Manta net,0.54767,High
43.6536,7.2356,2013,7,Atlantic Ocean,Manta net,0.99641,High
38.55,-60.4,2006,10,Atlantic Ocean,Neuston net,0.058172,Low
39.925,19.282,2014,10,Atlantic Ocean,Manta net,0.26,High
40.26,1.848333,2017,8,Atlantic Ocean,Manta net,0.345602,High
41.373055,2.191604,2021,1,Atlantic Ocean,Manta net,0.504667,High
52.78825,-147.521833,2019,2,Pacific Ocean,Neuston net,0.0,Low
38.8992,-76.4797,2015,11,Atlantic Ocean,Grab sample,0.016,Low
32.44,-76.23,2004,5,Atlantic Ocean,Neuston net,0.0108,Low
32.84,-64.69,1999,5,Atlantic Ocean,Neuston net,0.0216,Low
40.65,-65.85,1994,7,Atlantic Ocean,Neuston net,0.0108,Low
29.38,-68.43,1991,5,Atlantic Ocean,Neuston net,0.110152,High
29.13,-68.9,1994,5,Atlantic Ocean,Neuston net,0.0,Low
26.39,-16.0594,2014,11,Atlantic Ocean,Grab sample,0.007,Low
31.54,-143.82,2004,12,Pacific Ocean,Neuston net,0.0,Low
39.84545,-139.6602,2015,8,Pacific Ocean,Manta net,2.834407,High
24.58,-74.03,1997,5,Atlantic Ocean,Neuston net,2.308856,High
29.37,-139.91,2006,12,Pacific Ocean,Neuston net,0.0,Low
26.21,-78.42,1999,3,Atlantic Ocean,Neuston net,0.0,Low
26.72,-79.85,2004,5,Atlantic Ocean,Neuston net,0.0,Low
27.61,-82.7832,2017,6,Atlantic Ocean,Plankton net,18.1,High
13.47,-60.41,1999,11,Atlantic Ocean,Neuston net,0.0,Low
10.63,-58.44,2007,11,Atlantic Ocean,Neuston net,0.0,Low
18.7328,-35.6793,2014,12,Atlantic Ocean,Grab sample,0.0,Low
19.005,-23.2117,2014,11,Atlantic Ocean,Grab sample,0.0,Low
30.78,-133.365,2018,12,Pacific Ocean,Manta net,22.527386,High
24.73,-139.58,2011,6,Pacific Ocean,Neuston net,0.0,Low
17.57,-63.28,1997,11,Atlantic Ocean,Neuston net,0.0,Low
16.6,-63.07,1989,12,Atlantic Ocean,Neuston net,0.0036,Low
17.0,-63.72,1989,12,Atlantic Ocean,Neuston net,0.00576,Low
19.17,-58.22,1997,11,Atlantic Ocean,Neuston net,0.01728,Low
13.4679,-57.3867,2014,12,Atlantic Ocean,Grab sample,0.004,Low
13.21,-58.05,2007,11,Atlantic Ocean,Neuston net,0.0,Low
10.6,-64.64,2000,12,Atlantic Ocean,Neuston net,0.0,Low
13.84,-64.9,2000,12,Atlantic Ocean,Neuston net,0.002056,Low
14.24,-66.07,2000,12,Atlantic Ocean,Neuston net,0.0024,Low
13.25,-68.92,1992,12,Atlantic Ocean,Neuston net,0.00216,Low
12.3,-68.83,1991,12,Atlantic Ocean,Neuston net,0.00216,Low
-27.2818,-108.9362,2011,4,Pacific Ocean,Neuston net,0.543718,High
-28.7311,-103.5486,2011,4,Pacific Ocean,Neuston net,0.403431,High
-32.5685,-87.4243,2011,3,Pacific Ocean,Manta net,0.273054,High
-25.8957,-35.3693,2010,11,Atlantic Ocean,Neuston net,0.06541,Low
6.79,-89.24,2001,11,Pacific Ocean,Neuston net,0.00216,Low
19.73,-146.63,2008,5,Pacific Ocean,Neuston net,0.0,Low
20.9881,-154.3699,2019,1,Pacific Ocean,Manta net,0.640223,High
25.2567,-156.214733,2015,8,Pacific Ocean,Manta net,0.063081,Low
33.56,-152.27,2010,8,Pacific Ocean,Neuston net,0.0,Low
31.7495,34.5525,2013,8,Atlantic Ocean,Manta net,0.854621,High
59.1755,-152.0623,2014,7,Pacific Ocean,Grab sample,0.025,Low
58.6395,-3.904667,2014,1,Atlantic Ocean,Neuston net,0.0,Low
55.8055,-4.889,2021,9,Atlantic Ocean,Neuston net,0.01685,Low
61.85905,5.269233,2019,9,Arctic Ocean,Manta net,0.342259,High
-40.7843,-56.8301,2015,4,Atlantic Ocean,Grab sample,0.02,Low
13.69,-156.87,2003,12,Pacific Ocean,Neuston net,0.00216,Low
16.28,-160.37,2003,12,Pacific Ocean,Neuston net,0.01728,Low
39.800167,7.3995,2013,6,Atlantic Ocean,Neuston net,2.744511,High
42.94,-63.94,2007,6,Atlantic Ocean,Neuston net,0.013072,Low
44.58295,4.710717,2018,8,Atlantic Ocean,Manta net,0.049375,Low
43.025167,9.641667,2013,6,Atlantic Ocean,Neuston net,0.809524,High
41.55,-70.32,2006,7,Atlantic Ocean,Neuston net,0.0,Low
42.13,-70.15,1996,7,Atlantic Ocean,Neuston net,0.010796,Low
39.05,-63.5,2007,5,Atlantic Ocean,Neuston net,0.003656,Low
33.55,-61.18,1993,10,Atlantic Ocean,Neuston net,0.194384,High
39.4135,2.483333,2012,8,Atlantic Ocean,Manta net,1.699456,High
32.04,-68.14,2002,5,Atlantic Ocean,Neuston net,0.00216,Low
31.96,-67.32,2000,4,Atlantic Ocean,Neuston net,0.11192,High
35.43,-65.5,1996,10,Atlantic Ocean,Neuston net,0.0,Low
38.88,-69.29,1995,6,Atlantic Ocean,Neuston net,0.0048,Low
31.54,-143.82,2005,5,Pacific Ocean,Neuston net,0.0,Low
38.7202,-75.0895,2014,8,Atlantic Ocean,Grab sample,0.004,Low
25.2,-71.97,1998,4,Atlantic Ocean,Neuston net,0.0216,Low
